Severity,Site Name,Source System,Life Span (minutes),Alarm Name,Alarmed Object Name,Alarmed Object Type,Alarm Type,Specific Problem,Is Service Affecting,Previous Severity,Number Of Occurrences,is_active,Probable Cause Merged,First Time Detected Clean,hour,dayofweek,Next Alarm Timestamp,Next Alarm Unix,This Alarm Unix
1,635,0,1213,191,11876,15,3,389,0.0,1,1,1,111,2024-12-02 05:12:25,5,0,2024-12-02 05:12:26,1733116346,1733116345
1,2710,0,1213,331,81776,2,3,666,0.0,1,1,1,56,2024-12-02 05:12:26,5,0,2024-12-02 05:12:28,1733116348,1733116346
1,2710,0,1213,173,81777,14,3,286,0.0,1,1,1,102,2024-12-02 05:12:28,5,0,2024-12-02 05:12:29,1733116349,1733116348
1,635,0,1213,193,11879,15,3,391,0.0,1,1,1,111,2024-12-02 05:12:29,5,0,2024-12-02 05:12:30,1733116350,1733116349
1,635,0,1213,193,11881,15,3,391,0.0,1,1,1,111,2024-12-02 05:12:30,5,0,2024-12-02 05:12:32,1733116352,1733116350
1,635,0,1213,191,11884,15,3,389,0.0,1,1,1,111,2024-12-02 05:12:32,5,0,2024-12-02 05:12:33,1733116353,1733116352
1,635,0,1213,193,11887,15,3,391,0.0,1,1,1,111,2024-12-02 05:12:33,5,0,2024-12-02 05:12:35,1733116355,1733116353
0,0,1,5,178,99773,1,0,1,1.0,4,1,0,108,2024-12-02 05:12:35,5,0,2024-12-02 05:12:37,1733116357,1733116355
0,2341,1,410,211,72322,17,0,464,1.0,2,1,0,94,2024-12-02 05:12:37,5,0,2024-12-02 05:12:38,1733116358,1733116357
1,635,0,1213,191,11890,15,3,389,0.0,1,1,1,111,2024-12-02 05:12:38,5,0,2024-12-02 05:12:39,1733116359,1733116358
0,2341,1,410,82,72336,17,0,1439,1.0,0,1,0,60,2024-12-02 05:12:39,5,0,2024-12-02 05:12:40,1733116360,1733116359
0,735,1,5,324,62500,16,0,51,0.0,4,1,0,94,2024-12-02 05:12:40,5,0,2024-12-02 05:12:41,1733116361,1733116360
1,635,0,1213,193,11896,15,3,391,0.0,1,1,1,111,2024-12-02 05:12:41,5,0,2024-12-02 05:12:43,1733116363,1733116361
1,635,0,1213,191,11897,15,3,389,0.0,1,1,1,111,2024-12-02 05:12:43,5,0,2024-12-02 05:12:46,1733116366,1733116363
0,2435,1,1,167,75205,17,0,276,0.0,3,1,0,96,2024-12-02 05:12:46,5,0,2024-12-02 05:12:47,1733116367,1733116366
0,2341,1,410,307,72345,27,1,642,0.0,3,1,0,35,2024-12-02 05:12:47,5,0,2024-12-02 05:12:48,1733116368,1733116367
0,0,1,1,132,44739,18,0,1,1.0,3,1,0,92,2024-12-02 05:12:48,5,0,2024-12-02 05:12:49,1733116369,1733116368
1,635,0,1213,191,11903,15,3,389,0.0,1,1,1,111,2024-12-02 05:12:49,5,0,2024-12-02 05:12:51,1733116371,1733116369
1,635,0,1213,193,11907,15,3,391,0.0,1,1,1,111,2024-12-02 05:12:51,5,0,2024-12-02 05:12:52,1733116372,1733116371
0,2407,1,5,276,74613,17,0,292,1.0,0,2,0,86,2024-12-02 05:12:52,5,0,2024-12-02 05:12:57,1733116377,1733116372
1,258,0,1213,173,57654,14,3,286,0.0,1,1,1,102,2024-12-02 05:12:57,5,0,2024-12-02 05:12:59,1733116379,1733116377
1,635,0,1213,191,11908,15,3,389,0.0,1,1,1,111,2024-12-02 05:12:59,5,0,2024-12-02 05:13:00,1733116380,1733116379
1,635,0,1213,193,11911,15,3,391,0.0,1,1,1,111,2024-12-02 05:13:00,5,0,2024-12-02 05:13:02,1733116382,1733116380
1,2710,0,1213,331,81782,2,3,666,0.0,1,1,1,56,2024-12-02 05:13:02,5,0,2024-12-02 05:13:03,1733116383,1733116382
1,635,0,1213,193,11913,15,3,391,0.0,1,1,1,111,2024-12-02 05:13:03,5,0,2024-12-02 05:13:06,1733116386,1733116383
0,336,1,91,196,59811,17,0,433,1.0,2,6,0,122,2024-12-02 05:13:06,5,0,2024-12-02 05:13:07,1733116387,1733116386
1,635,0,1212,193,11915,15,3,391,0.0,1,1,1,111,2024-12-02 05:13:07,5,0,2024-12-02 05:13:08,1733116388,1733116387
1,2471,0,1212,193,22925,15,3,391,0.0,1,1,1,111,2024-12-02 05:13:08,5,0,2024-12-02 05:13:09,1733116389,1733116388
1,246,0,1212,191,32829,15,3,389,0.0,1,1,1,111,2024-12-02 05:13:09,5,0,2024-12-02 05:13:10,1733116390,1733116389
0,0,1,3,178,8439,1,0,1,1.0,4,1,0,108,2024-12-02 05:13:10,5,0,2024-12-02 05:13:12,1733116392,1733116390
1,635,0,1212,191,11921,15,3,389,0.0,1,1,1,111,2024-12-02 05:13:12,5,0,2024-12-02 05:13:13,1733116393,1733116392
1,2710,0,1212,173,81783,14,3,286,0.0,1,1,1,102,2024-12-02 05:13:13,5,0,2024-12-02 05:13:14,1733116394,1733116393
1,635,0,1212,191,11928,15,3,389,0.0,1,1,1,111,2024-12-02 05:13:14,5,0,2024-12-02 05:13:15,1733116395,1733116394
0,336,1,90,82,59811,17,0,1439,1.0,0,6,0,60,2024-12-02 05:13:15,5,0,2024-12-02 05:13:16,1733116396,1733116395
1,246,0,1212,193,32832,15,3,391,0.0,1,1,1,111,2024-12-02 05:13:16,5,0,2024-12-02 05:13:17,1733116397,1733116396
1,635,0,1212,191,11930,15,3,389,0.0,1,1,1,111,2024-12-02 05:13:17,5,0,2024-12-02 05:13:19,1733116399,1733116397
0,0,1,14,132,47259,18,0,1,1.0,3,1,0,92,2024-12-02 05:13:19,5,0,2024-12-02 05:13:20,1733116400,1733116399
1,635,0,1212,191,11934,15,3,389,0.0,1,1,1,111,2024-12-02 05:13:20,5,0,2024-12-02 05:13:21,1733116401,1733116400
1,635,0,1212,193,11937,15,3,391,0.0,1,1,1,111,2024-12-02 05:13:21,5,0,2024-12-02 05:13:23,1733116403,1733116401
0,2669,1,0,99,78290,27,1,41,0.0,2,1,0,71,2024-12-02 05:13:23,5,0,2024-12-02 05:13:24,1733116404,1733116403
0,0,1,0,136,88348,18,0,1,1.0,3,1,0,93,2024-12-02 05:13:24,5,0,2024-12-02 05:13:25,1733116405,1733116404
1,2710,0,1212,173,81786,14,3,286,0.0,1,1,1,102,2024-12-02 05:13:25,5,0,2024-12-02 05:13:28,1733116408,1733116405
1,635,0,1212,193,11940,15,3,391,0.0,1,1,1,111,2024-12-02 05:13:28,5,0,2024-12-02 05:13:29,1733116409,1733116408
0,336,1,90,307,59713,27,1,642,0.0,3,6,0,35,2024-12-02 05:13:29,5,0,2024-12-02 05:13:32,1733116412,1733116409
0,2491,1,3,167,76366,17,0,276,0.0,3,2,0,96,2024-12-02 05:13:32,5,0,2024-12-02 05:13:33,1733116413,1733116412
1,635,0,1212,193,11946,15,3,391,0.0,1,1,1,111,2024-12-02 05:13:33,5,0,2024-12-02 05:13:34,1733116414,1733116413
1,635,0,1212,193,11948,15,3,391,0.0,1,1,1,111,2024-12-02 05:13:34,5,0,2024-12-02 05:13:36,1733116416,1733116414
1,635,0,1212,191,11950,15,3,389,0.0,1,1,1,111,2024-12-02 05:13:36,5,0,2024-12-02 05:13:37,1733116417,1733116416
1,635,0,1212,193,11953,15,3,391,0.0,1,1,1,111,2024-12-02 05:13:37,5,0,2024-12-02 05:13:38,1733116418,1733116417
1,2710,0,1212,331,81787,2,3,666,0.0,1,1,1,56,2024-12-02 05:13:38,5,0,2024-12-02 05:13:39,1733116419,1733116418
1,635,0,1212,193,11955,15,3,391,0.0,1,1,1,111,2024-12-02 05:13:39,5,0,2024-12-02 05:13:40,1733116420,1733116419
1,2710,0,1212,173,81788,14,3,286,0.0,1,1,1,102,2024-12-02 05:13:40,5,0,2024-12-02 05:13:41,1733116421,1733116420
1,635,0,1212,191,11958,15,3,389,0.0,1,1,1,111,2024-12-02 05:13:41,5,0,2024-12-02 05:13:42,1733116422,1733116421
1,635,0,1212,191,11961,15,3,389,0.0,1,1,1,111,2024-12-02 05:13:42,5,0,2024-12-02 05:13:43,1733116423,1733116422
1,635,0,1212,193,11964,15,3,391,0.0,1,1,1,111,2024-12-02 05:13:43,5,0,2024-12-02 05:13:45,1733116425,1733116423
1,635,0,1212,193,11966,15,3,391,0.0,1,1,1,111,2024-12-02 05:13:45,5,0,2024-12-02 05:13:46,1733116426,1733116425
1,635,0,1212,193,11968,15,3,391,0.0,1,1,1,111,2024-12-02 05:13:46,5,0,2024-12-02 05:13:47,1733116427,1733116426
0,2746,1,0,99,86147,27,1,42,0.0,2,1,0,71,2024-12-02 05:13:47,5,0,2024-12-02 05:13:49,1733116429,1733116427
0,2921,1,3,313,87487,27,1,648,0.0,3,2,0,51,2024-12-02 05:13:49,5,0,2024-12-02 05:13:54,1733116434,1733116429
0,0,1,2,136,49322,18,0,1,1.0,3,1,0,93,2024-12-02 05:13:54,5,0,2024-12-02 05:13:56,1733116436,1733116434
1,635,0,1212,193,11973,15,3,391,0.0,1,1,1,111,2024-12-02 05:13:56,5,0,2024-12-02 05:13:57,1733116437,1733116436
0,2246,1,185,276,70676,17,0,292,1.0,0,1,0,86,2024-12-02 05:13:57,5,0,2024-12-02 05:13:58,1733116438,1733116437
1,2482,0,1212,193,40091,15,3,391,0.0,1,1,1,111,2024-12-02 05:13:58,5,0,2024-12-02 05:13:59,1733116439,1733116438
0,0,1,0,217,90440,1,0,1,1.0,4,1,0,130,2024-12-02 05:13:59,5,0,2024-12-02 05:14:10,1733116450,1733116439
0,1721,1,61,9,173,17,2,734,0.0,4,1,0,140,2024-12-02 05:14:10,5,0,2024-12-02 05:14:11,1733116451,1733116450
0,2380,1,2,74,74042,0,0,1410,0.0,3,2,0,59,2024-12-02 05:14:11,5,0,2024-12-02 05:14:14,1733116454,1733116451
0,188,1,0,324,88721,16,0,368,0.0,4,1,0,103,2024-12-02 05:14:14,5,0,2024-12-02 05:14:17,1733116457,1733116454
1,2710,0,1211,331,81791,2,3,666,0.0,1,1,1,56,2024-12-02 05:14:17,5,0,2024-12-02 05:14:21,1733116461,1733116457
0,635,1,16,18,62006,17,2,891,0.0,4,1,0,8,2024-12-02 05:14:21,5,0,2024-12-02 05:14:22,1733116462,1733116461
0,1668,1,0,324,47792,16,0,469,0.0,4,1,0,131,2024-12-02 05:14:22,5,0,2024-12-02 05:14:24,1733116464,1733116462
0,291,1,16,25,59187,17,2,902,0.0,4,1,0,16,2024-12-02 05:14:24,5,0,2024-12-02 05:14:25,1733116465,1733116464
0,2325,1,22,147,71932,17,0,168,0.0,3,1,0,89,2024-12-02 05:14:25,5,0,2024-12-02 05:14:26,1733116466,1733116465
0,0,1,3,290,4933,18,0,1,1.0,4,1,0,13,2024-12-02 05:14:26,5,0,2024-12-02 05:14:28,1733116468,1733116466
0,245,1,3,215,91554,17,0,467,1.0,3,4,0,94,2024-12-02 05:14:28,5,0,2024-12-02 05:14:32,1733116472,1733116468
1,2710,0,1211,331,81793,2,3,666,0.0,1,1,1,56,2024-12-02 05:14:32,5,0,2024-12-02 05:14:33,1733116473,1733116472
0,347,1,3,41,59830,17,2,967,0.0,4,3,0,23,2024-12-02 05:14:33,5,0,2024-12-02 05:14:34,1733116474,1733116473
1,2710,0,1211,173,81794,14,3,286,0.0,1,1,1,102,2024-12-02 05:14:34,5,0,2024-12-02 05:14:35,1733116475,1733116474
0,324,1,1,108,59617,11,0,47,0.0,3,1,0,80,2024-12-02 05:14:35,5,0,2024-12-02 05:14:36,1733116476,1733116475
0,1546,1,40,147,66841,17,0,168,0.0,3,3,0,89,2024-12-02 05:14:36,5,0,2024-12-02 05:14:38,1733116478,1733116476
1,2710,0,1211,331,81795,2,3,666,0.0,1,1,1,56,2024-12-02 05:14:38,5,0,2024-12-02 05:14:39,1733116479,1733116478
0,2212,1,4,147,69557,17,0,168,0.0,3,1,0,89,2024-12-02 05:14:39,5,0,2024-12-02 05:14:40,1733116480,1733116479
1,2710,0,1211,173,81797,14,3,286,0.0,1,1,1,102,2024-12-02 05:14:40,5,0,2024-12-02 05:14:44,1733116484,1733116480
1,2710,0,1211,331,81798,2,3,666,0.0,1,1,1,56,2024-12-02 05:14:44,5,0,2024-12-02 05:14:48,1733116488,1733116484
1,246,0,1211,191,35291,15,3,389,0.0,1,1,1,111,2024-12-02 05:14:48,5,0,2024-12-02 05:14:49,1733116489,1733116488
1,2710,0,1211,173,81799,14,3,286,0.0,1,1,1,102,2024-12-02 05:14:49,5,0,2024-12-02 05:14:50,1733116490,1733116489
1,246,0,1211,193,35294,15,3,391,0.0,1,1,1,111,2024-12-02 05:14:50,5,0,2024-12-02 05:14:51,1733116491,1733116490
1,246,0,1211,193,32839,15,3,391,0.0,1,1,1,111,2024-12-02 05:14:51,5,0,2024-12-02 05:14:52,1733116492,1733116491
0,2392,1,5,276,74416,17,0,292,1.0,0,1,0,86,2024-12-02 05:14:52,5,0,2024-12-02 05:14:53,1733116493,1733116492
1,2710,0,1211,331,81800,2,3,666,0.0,1,1,1,56,2024-12-02 05:14:53,5,0,2024-12-02 05:14:54,1733116494,1733116493
1,635,0,1211,193,11988,15,3,391,0.0,1,1,1,111,2024-12-02 05:14:54,5,0,2024-12-02 05:14:55,1733116495,1733116494
0,0,1,4,132,50850,18,0,1,1.0,3,1,0,92,2024-12-02 05:14:55,5,0,2024-12-02 05:14:56,1733116496,1733116495
1,2710,0,1211,173,81801,14,3,286,0.0,1,1,1,102,2024-12-02 05:14:56,5,0,2024-12-02 05:14:57,1733116497,1733116496
1,635,0,1211,193,11992,15,3,391,0.0,1,1,1,111,2024-12-02 05:14:57,5,0,2024-12-02 05:14:58,1733116498,1733116497
1,2482,0,1211,188,40094,15,3,387,0.0,1,1,1,111,2024-12-02 05:14:58,5,0,2024-12-02 05:14:59,1733116499,1733116498
1,635,0,1211,191,11995,15,3,389,0.0,1,1,1,111,2024-12-02 05:14:59,5,0,2024-12-02 05:15:00,1733116500,1733116499
1,635,0,1211,193,11996,15,3,391,0.0,1,1,1,111,2024-12-02 05:15:00,5,0,2024-12-02 05:15:01,1733116501,1733116500
0,0,1,15,309,44171,18,0,1,1.0,3,1,0,52,2024-12-02 05:15:01,5,0,2024-12-02 05:15:02,1733116502,1733116501
1,635,0,1211,191,11999,15,3,389,0.0,1,1,1,111,2024-12-02 05:15:02,5,0,2024-12-02 05:15:03,1733116503,1733116502
1,635,0,1211,193,12002,15,3,391,0.0,1,1,1,111,2024-12-02 05:15:03,5,0,2024-12-02 05:15:04,1733116504,1733116503
1,635,0,1211,191,12003,15,3,389,0.0,1,1,1,111,2024-12-02 05:15:04,5,0,2024-12-02 05:15:05,1733116505,1733116504
1,2710,0,1211,331,81802,2,3,666,0.0,1,1,1,56,2024-12-02 05:15:05,5,0,2024-12-02 05:15:06,1733116506,1733116505
0,0,1,1,217,31882,1,0,1,1.0,4,1,0,130,2024-12-02 05:15:06,5,0,2024-12-02 05:15:07,1733116507,1733116506
1,291,0,1210,191,25507,15,3,389,0.0,1,1,1,111,2024-12-02 05:15:07,5,0,2024-12-02 05:15:08,1733116508,1733116507
0,2690,1,10,313,78370,27,1,648,0.0,3,6,0,51,2024-12-02 05:15:08,5,0,2024-12-02 05:15:09,1733116509,1733116508
1,546,0,1210,191,37103,15,3,389,0.0,1,1,1,111,2024-12-02 05:15:09,5,0,2024-12-02 05:15:10,1733116510,1733116509
0,1089,1,8,123,99222,17,1,135,0.0,3,1,0,91,2024-12-02 05:15:10,5,0,2024-12-02 05:15:11,1733116511,1733116510
1,36,0,1210,188,40294,15,3,387,0.0,1,1,1,111,2024-12-02 05:15:11,5,0,2024-12-02 05:15:12,1733116512,1733116511
1,724,0,1210,188,19919,15,3,387,0.0,1,1,1,111,2024-12-02 05:15:12,5,0,2024-12-02 05:15:13,1733116513,1733116512
1,724,0,1210,188,19939,15,3,387,0.0,1,1,1,111,2024-12-02 05:15:13,5,0,2024-12-02 05:15:14,1733116514,1733116513
0,0,1,5,247,47606,18,0,1,1.0,2,1,0,42,2024-12-02 05:15:14,5,0,2024-12-02 05:15:15,1733116515,1733116514
0,0,1,0,182,31882,1,0,1,1.0,4,1,0,113,2024-12-02 05:15:15,5,0,2024-12-02 05:15:16,1733116516,1733116515
1,2527,0,1210,191,40447,15,3,389,0.0,1,1,1,111,2024-12-02 05:15:16,5,0,2024-12-02 05:15:18,1733116518,1733116516
1,635,0,1210,193,12020,15,3,391,0.0,1,1,1,111,2024-12-02 05:15:18,5,0,2024-12-02 05:15:19,1733116519,1733116518
1,635,0,1210,193,12022,15,3,391,0.0,1,1,1,111,2024-12-02 05:15:19,5,0,2024-12-02 05:15:20,1733116520,1733116519
0,2882,1,0,307,53599,27,1,642,0.0,3,1,0,35,2024-12-02 05:15:20,5,0,2024-12-02 05:15:21,1733116521,1733116520
0,2882,1,270,58,53644,17,2,1371,0.0,4,5,0,136,2024-12-02 05:15:21,5,0,2024-12-02 05:15:22,1733116522,1733116521
0,2882,1,0,307,53600,27,1,642,0.0,3,1,0,35,2024-12-02 05:15:22,5,0,2024-12-02 05:15:23,1733116523,1733116522
0,2904,1,0,307,53980,27,1,642,0.0,3,1,0,35,2024-12-02 05:15:23,5,0,2024-12-02 05:15:24,1733116524,1733116523
0,0,1,2,132,47627,18,0,1,1.0,3,1,0,92,2024-12-02 05:15:24,5,0,2024-12-02 05:15:25,1733116525,1733116524
0,2464,1,2,167,75766,17,1,276,0.0,3,1,0,97,2024-12-02 05:15:25,5,0,2024-12-02 05:15:27,1733116527,1733116525
0,3,1,30,52,54243,17,2,1248,0.0,4,1,0,34,2024-12-02 05:15:27,5,0,2024-12-02 05:15:28,1733116528,1733116527
1,635,0,1210,191,12030,15,3,389,0.0,1,1,1,111,2024-12-02 05:15:28,5,0,2024-12-02 05:15:29,1733116529,1733116528
1,635,0,1210,193,12033,15,3,391,0.0,1,1,1,111,2024-12-02 05:15:29,5,0,2024-12-02 05:15:30,1733116530,1733116529
1,635,0,1210,193,12035,15,3,391,0.0,1,1,1,111,2024-12-02 05:15:30,5,0,2024-12-02 05:15:31,1733116531,1733116530
1,2710,0,1210,173,81808,14,3,286,0.0,1,1,1,102,2024-12-02 05:15:31,5,0,2024-12-02 05:15:32,1733116532,1733116531
1,635,0,1210,193,12037,15,3,391,0.0,1,1,1,111,2024-12-02 05:15:32,5,0,2024-12-02 05:15:34,1733116534,1733116532
1,546,0,1210,188,37106,15,3,387,0.0,1,1,1,111,2024-12-02 05:15:34,5,0,2024-12-02 05:15:35,1733116535,1733116534
0,2215,1,13,167,69639,17,0,276,0.0,3,6,0,96,2024-12-02 05:15:35,5,0,2024-12-02 05:15:36,1733116536,1733116535
0,2771,1,11,307,53143,27,1,642,0.0,3,2,0,35,2024-12-02 05:15:36,5,0,2024-12-02 05:15:37,1733116537,1733116536
1,2710,0,1210,173,81810,14,3,286,0.0,1,1,1,102,2024-12-02 05:15:37,5,0,2024-12-02 05:15:39,1733116539,1733116537
0,2538,1,0,324,51092,16,0,368,0.0,4,1,0,103,2024-12-02 05:15:39,5,0,2024-12-02 05:15:40,1733116540,1733116539
1,635,0,1210,191,12043,15,3,389,0.0,1,1,1,111,2024-12-02 05:15:40,5,0,2024-12-02 05:15:43,1733116543,1733116540
0,0,1,0,177,5081,1,0,1,1.0,4,1,0,107,2024-12-02 05:15:43,5,0,2024-12-02 05:15:44,1733116544,1733116543
0,0,1,29,171,11071,26,2,1,1.0,3,1,0,100,2024-12-02 05:15:44,5,0,2024-12-02 05:15:45,1733116545,1733116544
0,2538,1,0,324,51091,16,0,368,0.0,4,1,0,103,2024-12-02 05:15:45,5,0,2024-12-02 05:15:46,1733116546,1733116545
0,0,1,0,217,43809,1,0,1,1.0,4,1,0,130,2024-12-02 05:15:46,5,0,2024-12-02 05:15:47,1733116547,1733116546
0,2471,1,0,324,50760,16,0,469,0.0,4,1,0,131,2024-12-02 05:15:47,5,0,2024-12-02 05:15:48,1733116548,1733116547
0,2538,1,0,324,51091,16,0,469,0.0,4,1,0,131,2024-12-02 05:15:48,5,0,2024-12-02 05:15:49,1733116549,1733116548
1,635,0,1210,191,12047,15,3,389,0.0,1,1,1,111,2024-12-02 05:15:49,5,0,2024-12-02 05:15:50,1733116550,1733116549
0,2282,1,0,324,45423,16,0,469,0.0,4,1,0,131,2024-12-02 05:15:50,5,0,2024-12-02 05:15:51,1733116551,1733116550
0,0,1,0,177,80551,1,0,1,1.0,4,1,0,107,2024-12-02 05:15:51,5,0,2024-12-02 05:15:52,1733116552,1733116551
1,258,0,1210,173,57657,14,3,286,0.0,1,1,1,102,2024-12-02 05:15:52,5,0,2024-12-02 05:15:53,1733116553,1733116552
1,2538,0,1210,191,17039,15,3,389,0.0,1,1,1,111,2024-12-02 05:15:53,5,0,2024-12-02 05:15:54,1733116554,1733116553
1,635,0,1210,191,12056,15,3,389,0.0,1,1,1,111,2024-12-02 05:15:54,5,0,2024-12-02 05:15:55,1733116555,1733116554
0,0,1,3,132,51614,18,0,1,1.0,3,1,0,92,2024-12-02 05:15:55,5,0,2024-12-02 05:15:56,1733116556,1733116555
0,1324,1,3,167,66062,17,0,276,0.0,3,1,0,96,2024-12-02 05:15:56,5,0,2024-12-02 05:15:57,1733116557,1733116556
1,635,0,1210,193,12059,15,3,391,0.0,1,1,1,111,2024-12-02 05:15:57,5,0,2024-12-02 05:15:58,1733116558,1733116557
0,2236,1,3,167,70486,17,0,276,0.0,3,1,0,96,2024-12-02 05:15:58,5,0,2024-12-02 05:15:59,1733116559,1733116558
0,2201,1,3,167,69301,17,0,276,0.0,3,1,0,96,2024-12-02 05:15:59,5,0,2024-12-02 05:16:00,1733116560,1733116559
0,0,1,3,132,52413,18,0,1,1.0,3,1,0,92,2024-12-02 05:16:00,5,0,2024-12-02 05:16:01,1733116561,1733116560
0,2201,1,3,167,69290,17,0,276,0.0,3,1,0,96,2024-12-02 05:16:01,5,0,2024-12-02 05:16:02,1733116562,1733116561
0,0,1,0,217,42893,1,0,1,1.0,4,1,0,130,2024-12-02 05:16:02,5,0,2024-12-02 05:16:03,1733116563,1733116562
0,2861,1,0,313,87139,27,1,648,0.0,3,1,0,51,2024-12-02 05:16:03,5,0,2024-12-02 05:16:04,1733116564,1733116563
1,635,0,1210,193,12066,15,3,391,0.0,1,1,1,111,2024-12-02 05:16:04,5,0,2024-12-02 05:16:05,1733116565,1733116564
0,0,1,3,136,88043,18,0,1,1.0,3,1,0,93,2024-12-02 05:16:05,5,0,2024-12-02 05:16:07,1733116567,1733116565
0,580,1,3,85,61649,17,0,1458,1.0,0,2,0,62,2024-12-02 05:16:07,5,0,2024-12-02 05:16:08,1733116568,1733116567
1,2710,0,1209,331,81813,2,3,666,0.0,1,1,1,56,2024-12-02 05:16:08,5,0,2024-12-02 05:16:09,1733116569,1733116568
0,0,1,21,132,956,18,0,1,1.0,3,1,0,92,2024-12-02 05:16:09,5,0,2024-12-02 05:16:10,1733116570,1733116569
0,0,1,8,132,51522,18,0,1,1.0,3,1,0,92,2024-12-02 05:16:10,5,0,2024-12-02 05:16:11,1733116571,1733116570
1,635,0,1209,191,12069,15,3,389,0.0,1,1,1,111,2024-12-02 05:16:11,5,0,2024-12-02 05:16:12,1733116572,1733116571
0,1446,1,1,100,47665,27,1,43,0.0,3,1,0,79,2024-12-02 05:16:12,5,0,2024-12-02 05:16:15,1733116575,1733116572
0,0,1,8,290,50532,18,0,1,1.0,4,1,0,13,2024-12-02 05:16:15,5,0,2024-12-02 05:16:16,1733116576,1733116575
1,635,0,1209,193,12073,15,3,391,0.0,1,1,1,111,2024-12-02 05:16:16,5,0,2024-12-02 05:16:17,1733116577,1733116576
1,558,0,1209,188,31760,15,3,387,0.0,1,1,1,111,2024-12-02 05:16:17,5,0,2024-12-02 05:16:19,1733116579,1733116577
0,2298,1,0,167,71434,17,0,276,0.0,3,1,0,96,2024-12-02 05:16:19,5,0,2024-12-02 05:16:20,1733116580,1733116579
0,2283,1,0,324,49713,16,0,383,0.0,4,1,0,117,2024-12-02 05:16:20,5,0,2024-12-02 05:16:21,1733116581,1733116580
0,1558,1,92,147,66927,17,0,168,0.0,3,3,0,89,2024-12-02 05:16:21,5,0,2024-12-02 05:16:22,1733116582,1733116581
1,580,0,1209,188,41682,15,3,387,0.0,1,1,1,111,2024-12-02 05:16:22,5,0,2024-12-02 05:16:23,1733116583,1733116582
1,635,0,1209,191,12078,15,3,389,0.0,1,1,1,111,2024-12-02 05:16:23,5,0,2024-12-02 05:16:24,1733116584,1733116583
1,635,0,1209,193,12081,15,3,391,0.0,1,1,1,111,2024-12-02 05:16:24,5,0,2024-12-02 05:16:25,1733116585,1733116584
1,580,0,1209,191,41684,15,3,389,0.0,1,1,1,111,2024-12-02 05:16:25,5,0,2024-12-02 05:16:26,1733116586,1733116585
1,635,0,1209,191,12083,15,3,389,0.0,1,1,1,111,2024-12-02 05:16:26,5,0,2024-12-02 05:16:27,1733116587,1733116586
0,2277,1,54,277,71161,17,0,303,0.0,3,1,0,89,2024-12-02 05:16:27,5,0,2024-12-02 05:16:28,1733116588,1733116587
0,2283,1,5,324,49713,16,0,53,0.0,4,1,0,85,2024-12-02 05:16:28,5,0,2024-12-02 05:16:29,1733116589,1733116588
1,558,0,1209,188,30649,15,3,387,0.0,1,1,1,111,2024-12-02 05:16:29,5,0,2024-12-02 05:16:30,1733116590,1733116589
1,246,0,1209,193,35300,15,3,391,0.0,1,1,1,111,2024-12-02 05:16:30,5,0,2024-12-02 05:16:31,1733116591,1733116590
1,246,0,1209,193,32844,15,3,391,0.0,1,1,1,111,2024-12-02 05:16:31,5,0,2024-12-02 05:16:36,1733116596,1733116591
0,168,1,27,153,88479,17,0,208,1.0,0,13,0,65,2024-12-02 05:16:36,5,0,2024-12-02 05:16:38,1733116598,1733116596
1,2710,0,1209,331,81817,2,3,666,0.0,1,1,1,56,2024-12-02 05:16:38,5,0,2024-12-02 05:16:39,1733116599,1733116598
0,2435,1,0,167,75202,17,0,276,0.0,3,1,0,96,2024-12-02 05:16:39,5,0,2024-12-02 05:16:40,1733116600,1733116599
0,2435,1,0,167,75188,17,0,276,0.0,3,1,0,96,2024-12-02 05:16:40,5,0,2024-12-02 05:16:41,1733116601,1733116600
1,2710,0,1209,173,81819,14,3,286,0.0,1,1,1,102,2024-12-02 05:16:41,5,0,2024-12-02 05:16:42,1733116602,1733116601
0,80,1,0,324,55353,16,0,469,0.0,4,1,0,131,2024-12-02 05:16:42,5,0,2024-12-02 05:16:44,1733116604,1733116602
1,2710,0,1209,331,81820,2,3,666,0.0,1,1,1,56,2024-12-02 05:16:44,5,0,2024-12-02 05:16:47,1733116607,1733116604
0,447,1,0,74,60731,0,0,1411,0.0,3,1,0,59,2024-12-02 05:16:47,5,0,2024-12-02 05:16:48,1733116608,1733116607
0,213,1,28,44,56837,17,2,1093,0.0,4,1,0,94,2024-12-02 05:16:48,5,0,2024-12-02 05:16:49,1733116609,1733116608
0,0,1,0,177,8949,1,0,1,1.0,4,1,0,107,2024-12-02 05:16:49,5,0,2024-12-02 05:16:50,1733116610,1733116609
1,2710,0,1209,173,81821,14,3,286,0.0,1,1,1,102,2024-12-02 05:16:50,5,0,2024-12-02 05:16:52,1733116612,1733116610
0,213,1,58,5,56837,17,2,715,0.0,4,1,0,94,2024-12-02 05:16:52,5,0,2024-12-02 05:16:53,1733116613,1733116612
1,2710,0,1209,331,81822,2,3,666,0.0,1,1,1,56,2024-12-02 05:16:53,5,0,2024-12-02 05:16:55,1733116615,1733116613
0,447,1,0,209,60768,17,0,462,1.0,2,1,0,2,2024-12-02 05:16:55,5,0,2024-12-02 05:16:56,1733116616,1733116615
1,2710,0,1209,173,81823,14,3,286,0.0,1,1,1,102,2024-12-02 05:16:56,5,0,2024-12-02 05:16:59,1733116619,1733116616
